checkpoint,epoch,mse,mae,max_abs_error,relative_l2,train_total,train_pde,train_boundary,train_initial,figure,grid,device,dtype
checkpoint_epoch_013000.pt,13000,0.006016477442429201,0.024339191246513386,1.2288744194747823,0.12625951317026682,0.0027075177058577538,0.001776617020368576,3.9849815948400646e-05,0.000891050964128226,figures\comparison_epoch_013000.png,grids\grid_epoch_013000.npz,cpu,torch.float32
checkpoint_epoch_013500.pt,13500,0.00784156248185566,0.020947631028981527,1.3219453525558928,0.14414323600701448,0.0020998683758080006,0.0010413667187094688,5.5489043006673455e-05,0.0010030127596110106,figures\comparison_epoch_013500.png,grids\grid_epoch_013500.npz,cpu,torch.float32
checkpoint_epoch_014000.pt,14000,0.002875568873957054,0.019581971598101915,0.8553968370768894,0.08728806196965361,0.0032294178381562233,0.002335399156436324,2.1513063984457403e-05,0.0008725057123228908,figures\comparison_epoch_014000.png,grids\grid_epoch_014000.npz,cpu,torch.float32
checkpoint_epoch_014500.pt,14500,0.00040618020222684694,0.013699411550454786,0.14422050526813407,0.0328059289379068,0.0019100430654361844,0.001358267618343234,1.6964811948128045e-05,0.0005348105914890766,figures\comparison_epoch_014500.png,grids\grid_epoch_014500.npz,cpu,torch.float32
checkpoint_epoch_015000.pt,15000,0.03191639502799195,0.04799998400996861,1.8677202951851997,0.2908036678663234,0.0056769223883748055,0.002560138236731291,3.856484909192659e-05,0.003078219247981906,figures\comparison_epoch_015000.png,grids\grid_epoch_015000.npz,cpu,torch.float32
checkpoint_epoch_015500.pt,15500,0.0281045097176008,0.03608854591963333,1.889784682983509,0.27288582115587445,0.0033898106776177883,0.0020064697600901127,1.1243749213463161e-05,0.001372097060084343,figures\comparison_epoch_015500.png,grids\grid_epoch_015500.npz,cpu,torch.float32
checkpoint_epoch_016000.pt,16000,0.0007210463394125777,0.010651607051978767,0.6400146761561304,0.04370937054192043,0.0009375984081998467,0.000503937597386539,9.574640898790676e-06,0.0004240861744619906,figures\comparison_epoch_016000.png,grids\grid_epoch_016000.npz,cpu,torch.float32
checkpoint_epoch_016500.pt,16500,0.01049822120780033,0.02033023723020328,1.4353849342453828,0.16678263226196785,0.002080927137285471,0.0011529023759067059,0.00014373325393535197,0.0007842914201319218,figures\comparison_epoch_016500.png,grids\grid_epoch_016500.npz,cpu,torch.float32
checkpoint_epoch_017000.pt,17000,0.003263636812156495,0.021857123722129352,1.0792668982076123,0.09299163328426269,0.002904460998252034,0.001512438990175724,0.0002643260813783854,0.0011276958975940943,figures\comparison_epoch_017000.png,grids\grid_epoch_017000.npz,cpu,torch.float32
checkpoint_epoch_017500.pt,17500,0.033565820855843656,0.0383781599018594,1.9210813298384735,0.29822331968282123,0.002999470103532076,0.0013199710519984365,1.705452086753212e-05,0.001662444556131959,figures\comparison_epoch_017500.png,grids\grid_epoch_017500.npz,cpu,torch.float32
checkpoint_epoch_018000.pt,18000,0.010213426251365572,0.020435701052481513,1.5008771526556621,0.16450484477621186,0.001564589561894536,0.0010350535158067942,8.115539458231069e-06,0.0005214204429648817,figures\comparison_epoch_018000.png,grids\grid_epoch_018000.npz,cpu,torch.float32
checkpoint_epoch_018500.pt,18500,0.00732250371064554,0.01524069578356834,1.3211820501566098,0.13929090634777744,0.0008332678116858006,0.0005262683844193816,5.461668479256332e-06,0.00030153777333907783,figures\comparison_epoch_018500.png,grids\grid_epoch_018500.npz,cpu,torch.float32
checkpoint_epoch_019000.pt,19000,0.00032722399390679147,0.0068026825928699805,0.3127454256120845,0.029445269570091814,0.0007419120520353317,0.0005383308744058013,1.6887401216081344e-05,0.00018669379642233253,figures\comparison_epoch_019000.png,grids\grid_epoch_019000.npz,cpu,torch.float32
checkpoint_epoch_019500.pt,19500,0.0988870626205501,0.09253598499411478,1.9468358681413558,0.5118735659429787,0.018110323697328568,0.0053981696255505085,0.00012560270261019468,0.01258655171841383,figures\comparison_epoch_019500.png,grids\grid_epoch_019500.npz,cpu,torch.float32
checkpoint_epoch_020000.pt,20000,0.008333970714244994,0.021849127307621518,1.359464428639479,0.148600047784831,0.008619129657745361,0.008213216438889503,6.991453119553626e-05,0.0003359988913871348,figures\comparison_epoch_020000.png,grids\grid_epoch_020000.npz,cpu,torch.float32
checkpoint_epoch_020500.pt,20500,0.0015222848629231356,0.010636044314097641,0.7050246473857892,0.06350982682634751,0.0007793273543938994,0.0005155614926479757,1.2517366485553794e-05,0.00025124847888946533,figures\comparison_epoch_020500.png,grids\grid_epoch_020500.npz,cpu,torch.float32
checkpoint_epoch_021000.pt,21000,0.011343819202461636,0.029690479936244393,1.5024144772709067,0.1733694662517757,0.005327507853507996,0.004455952905118465,0.0001589776948094368,0.0007125770789571106,figures\comparison_epoch_021000.png,grids\grid_epoch_021000.npz,cpu,torch.float32
checkpoint_epoch_021500.pt,21500,0.0021846896612657245,0.012154830407372858,0.8565027187934411,0.07608303714549242,0.0014105596346780658,0.0012153172865509987,5.909489118494093e-06,0.000189332859008573,figures\comparison_epoch_021500.png,grids\grid_epoch_021500.npz,cpu,torch.float32
checkpoint_epoch_022000.pt,22000,0.027446137647730805,0.0383881951192126,1.8942986313914925,0.26967058832139645,0.002758677350357175,0.0011230097152292728,0.0001555668277433142,0.0014801007928326726,figures\comparison_epoch_022000.png,grids\grid_epoch_022000.npz,cpu,torch.float32
checkpoint_epoch_022500.pt,22500,0.004211283567860988,0.0154179659202912,1.1180338446292233,0.10563314421616869,0.002224508672952652,0.001988667994737625,3.71253518096637e-05,0.00019871548283845186,figures\comparison_epoch_022500.png,grids\grid_epoch_022500.npz,cpu,torch.float32
checkpoint_epoch_023000.pt,23000,0.0027967480878241784,0.028073771386214835,1.0394579771894907,0.0860834450301518,0.009252850897610188,0.006515248212963343,0.001473268261179328,0.001264334423467517,figures\comparison_epoch_023000.png,grids\grid_epoch_023000.npz,cpu,torch.float32
checkpoint_epoch_023500.pt,23500,0.011025018745419597,0.01922223247471457,1.516185517834805,0.17091596537512654,0.00145745649933815,0.0010739800054579973,4.3348663893993944e-05,0.00034012782271020114,figures\comparison_epoch_023500.png,grids\grid_epoch_023500.npz,cpu,torch.float32
checkpoint_epoch_024000.pt,24000,0.0021523392359665753,0.011490600762296124,0.8660333202050123,0.07551762540339857,0.0010935962200164795,0.0009129141690209508,1.1940815966227092e-05,0.00016874124412424862,figures\comparison_epoch_024000.png,grids\grid_epoch_024000.npz,cpu,torch.float32
checkpoint_epoch_024500.pt,24500,0.003507505359774292,0.01379501887360268,1.0891118201193302,0.09640335220277331,0.0007901092758402228,0.0005205790512263775,8.276699372800067e-05,0.0001867632381618023,figures\comparison_epoch_024500.png,grids\grid_epoch_024500.npz,cpu,torch.float32
checkpoint_epoch_025000.pt,25000,0.05176602942633824,0.08280989801268616,1.9102119739613728,0.37035259456086,0.01974189653992653,0.008045961149036884,0.00019952257571276277,0.011496413499116898,figures\comparison_epoch_025000.png,grids\grid_epoch_025000.npz,cpu,torch.float32
checkpoint_epoch_025500.pt,25500,0.0013897579850557277,0.012155834971222045,0.7881770595608804,0.06068237264252656,0.0012718688230961561,0.0007559397490695119,0.000127054110635072,0.00038887496339157224,figures\comparison_epoch_025500.png,grids\grid_epoch_025500.npz,cpu,torch.float32
checkpoint_epoch_026000.pt,26000,0.0013450353479224064,0.012615865141113401,0.7007935386009587,0.0596980043104403,0.0017739871982485056,0.0014997092075645924,0.0001701334840618074,0.00010414444841444492,figures\comparison_epoch_026000.png,grids\grid_epoch_026000.npz,cpu,torch.float32
checkpoint_epoch_026500.pt,26500,0.023312133939243588,0.03131695128165415,1.8651703598460943,0.24853295236339004,0.0019875133875757456,0.0010243812575936317,1.643940595386084e-05,0.0009466928313486278,figures\comparison_epoch_026500.png,grids\grid_epoch_026500.npz,cpu,torch.float32
checkpoint_epoch_027000.pt,27000,0.005325252779749384,0.016854521005861135,1.204325531851356,0.11878540368554387,0.001502947066910565,0.0009750974713824689,1.8354985513724387e-05,0.0005094945663586259,figures\comparison_epoch_027000.png,grids\grid_epoch_027000.npz,cpu,torch.float32
checkpoint_epoch_027500.pt,27500,0.00010368751343454186,0.005351623223693406,0.15969025444119583,0.016575101398772225,0.0007569193257950246,0.0006441062432713807,1.2897863598482218e-05,9.991518163587898e-05,figures\comparison_epoch_027500.png,grids\grid_epoch_027500.npz,cpu,torch.float32
checkpoint_epoch_028000.pt,28000,0.03739897182443032,0.04567657163937212,1.9239517044928107,0.3147913538765503,0.005616252310574055,0.0023351621348410845,4.196701047476381e-05,0.0032391229178756475,figures\comparison_epoch_028000.png,grids\grid_epoch_028000.npz,cpu,torch.float32
checkpoint_epoch_028500.pt,28500,0.009055367735111824,0.017739992339866326,1.4267304050665508,0.15489807117073873,0.0006653671734966338,0.000404593360144645,6.820256658102153e-06,0.0002539535635150969,figures\comparison_epoch_028500.png,grids\grid_epoch_028500.npz,cpu,torch.float32
checkpoint_epoch_029000.pt,29000,0.016486523291178796,0.031912738951142425,1.7699090731094316,0.20900539871978513,0.009127586148679256,0.0072587840259075165,1.2697587408183608e-05,0.001856104121543467,figures\comparison_epoch_029000.png,grids\grid_epoch_029000.npz,cpu,torch.float32
checkpoint_epoch_029500.pt,29500,6.817393167042912e-05,0.004439579412803184,0.0909239960387116,0.013440088689187725,0.00028678058879449964,0.00017106664017774165,5.9374979173298925e-06,0.00010977644706144929,figures\comparison_epoch_029500.png,grids\grid_epoch_029500.npz,cpu,torch.float32
checkpoint_epoch_030000.pt,30000,0.01616358924807606,0.024864359363549794,1.7258731884104896,0.20694830174350537,0.0009240999352186918,0.0003191318246535957,1.1292253475403413e-05,0.0005936758825555444,figures\comparison_epoch_030000.png,grids\grid_epoch_030000.npz,cpu,torch.float32
checkpoint_epoch_030500.pt,30500,0.0011207097139383814,0.007383268891183672,0.6567701265254315,0.05449285124494917,0.0005980364512652159,0.0005160243017598987,4.6213381210691296e-06,7.739080319879577e-05,figures\comparison_epoch_030500.png,grids\grid_epoch_030500.npz,cpu,torch.float32
checkpoint_epoch_031000.pt,31000,0.008737889143417882,0.02199315956430276,1.4222867205923122,0.15215850388261165,0.0011631259694695473,0.00046619222848676145,6.06223547947593e-05,0.0006363113643601537,figures\comparison_epoch_031000.png,grids\grid_epoch_031000.npz,cpu,torch.float32
checkpoint_epoch_031500.pt,31500,0.00018118802425777901,0.010270432699762452,0.13416146099289905,0.02191077346569954,0.003947721794247627,0.0037534162402153015,4.7396879381267354e-05,0.00014690865646116436,figures\comparison_epoch_031500.png,grids\grid_epoch_031500.npz,cpu,torch.float32
checkpoint_epoch_032000.pt,32000,0.017750120264099934,0.026616281677011938,1.7731544972816744,0.2168670710490683,0.0013421055627986789,0.00044969702139496803,5.2828101615887135e-05,0.0008395804325118661,figures\comparison_epoch_032000.png,grids\grid_epoch_032000.npz,cpu,torch.float32
checkpoint_epoch_032500.pt,32500,0.0025697597355396084,0.012309073808957597,0.9293842561491766,0.08251620081426402,0.0009527531219646335,0.0005331324646249413,0.00014792438014410436,0.00027169621898792684,figures\comparison_epoch_032500.png,grids\grid_epoch_032500.npz,cpu,torch.float32
checkpoint_epoch_033000.pt,33000,0.0015003746099675318,0.007513499716200323,0.7004722196164546,0.06305112169473209,0.00039421746623702347,0.0002999771968461573,8.046962648222689e-06,8.619329310022295e-05,figures\comparison_epoch_033000.png,grids\grid_epoch_033000.npz,cpu,torch.float32
checkpoint_epoch_033500.pt,33500,0.0003904689681360157,0.006750892535288206,0.40981854728887673,0.03216519780135088,0.00029414333403110504,0.00015957342111505568,1.6475270967930555e-05,0.00011809464922407642,figures\comparison_epoch_033500.png,grids\grid_epoch_033500.npz,cpu,torch.float32
checkpoint_epoch_034000.pt,34000,0.0004702263435781996,0.0063544717707060385,0.3774181938143636,0.03529770279871536,0.001544907339848578,0.0015060630394145846,1.1416361303417943e-05,2.7427860914031044e-05,figures\comparison_epoch_034000.png,grids\grid_epoch_034000.npz,cpu,torch.float32
checkpoint_epoch_034500.pt,34500,0.0007991449697570298,0.009733002220247257,0.5808148216921455,0.04601566992473936,0.0006722925463691354,0.0005659935995936394,7.078449925757013e-06,9.922047320287675e-05,figures\comparison_epoch_034500.png,grids\grid_epoch_034500.npz,cpu,torch.float32
checkpoint_epoch_035000.pt,35000,0.007610685468230781,0.020016739664399475,1.3601511570730427,0.1420053972385557,0.0017504775896668434,0.0014250337844714522,3.817630931735039e-05,0.0002872675540857017,figures\comparison_epoch_035000.png,grids\grid_epoch_035000.npz,cpu,torch.float32
checkpoint_epoch_035500.pt,35500,0.0007380573721446749,0.008204670251392232,0.482423899502198,0.04422196386459361,0.00214654509909451,0.002040304709225893,9.510640666121617e-06,9.672979649621993e-05,figures\comparison_epoch_035500.png,grids\grid_epoch_035500.npz,cpu,torch.float32
checkpoint_epoch_036000.pt,36000,0.0002028697686739229,0.005417276591771679,0.3051456045824653,0.02318470802840745,0.0006981738260947168,0.0006216798210516572,3.951947292080149e-06,7.254203228512779e-05,figures\comparison_epoch_036000.png,grids\grid_epoch_036000.npz,cpu,torch.float32
checkpoint_epoch_036500.pt,36500,0.015924834211699407,0.028498055587752133,1.7256837507197094,0.20541418177419188,0.0026593541260808706,0.0016699237748980522,2.4468954507028684e-05,0.0009649613639339805,figures\comparison_epoch_036500.png,grids\grid_epoch_036500.npz,cpu,torch.float32
checkpoint_epoch_037000.pt,37000,0.008074831656120367,0.021062635498329933,1.3518171024992829,0.14627149578444426,0.0013685459271073341,0.0007340665906667709,7.185885806393344e-06,0.0006272934842854738,figures\comparison_epoch_037000.png,grids\grid_epoch_037000.npz,cpu,torch.float32
checkpoint_epoch_037500.pt,37500,0.00011076639014347494,0.004199557795845607,0.1822728792137306,0.017131562115697784,0.0005437973886728287,0.00046157767064869404,4.054756573168561e-05,4.167215956840664e-05,figures\comparison_epoch_037500.png,grids\grid_epoch_037500.npz,cpu,torch.float32
checkpoint_epoch_038000.pt,38000,0.00046302028189846884,0.00648260993567695,0.4064212965884426,0.035026195840655125,0.00032542948611080647,0.00023460746160708368,8.30758835945744e-06,8.251442341133952e-05,figures\comparison_epoch_038000.png,grids\grid_epoch_038000.npz,cpu,torch.float32
checkpoint_epoch_038500.pt,38500,9.908543943285167e-05,0.004979788923373232,0.2199711639378169,0.016203091479914496,0.002382302423939109,0.00232075247913599,1.8685868781176396e-06,5.968119512544945e-05,figures\comparison_epoch_038500.png,grids\grid_epoch_038500.npz,cpu,torch.float32
checkpoint_epoch_039000.pt,39000,0.06746847895735675,0.07581089223934262,1.9463028914142981,0.4228082216636951,0.013144961558282375,0.0034102534409612417,2.2752501536160707e-05,0.009711955673992634,figures\comparison_epoch_039000.png,grids\grid_epoch_039000.npz,cpu,torch.float32
checkpoint_epoch_039500.pt,39500,0.0042398663212924485,0.010064812735233635,1.1409654196807875,0.10599101376675063,0.0014358803164213896,0.0013249051989987493,1.3460095942718908e-05,9.751511970534921e-05,figures\comparison_epoch_039500.png,grids\grid_epoch_039500.npz,cpu,torch.float32
checkpoint_epoch_040000.pt,40000,0.015001955855417852,0.03125793135054169,1.7592919361541703,0.19937325792880944,0.0031045773066580296,0.0019497497705742717,0.00045140847214497626,0.0007034192094579339,figures\comparison_epoch_040000.png,grids\grid_epoch_040000.npz,cpu,torch.float32
checkpoint_epoch_040500.pt,40500,0.00010352062373927046,0.004716347632429678,0.1889973487960228,0.016561756843035857,0.00025626347633078694,0.0001791591930668801,1.6304376913467422e-05,6.079989543650299e-05,figures\comparison_epoch_040500.png,grids\grid_epoch_040500.npz,cpu,torch.float32
checkpoint_epoch_041000.pt,41000,0.0001861436419861859,0.004952850968019424,0.22752632037059428,0.02220838959275829,0.00029888373683206737,0.0002517653629183769,1.3955672329757363e-05,3.316271977382712e-05,figures\comparison_epoch_041000.png,grids\grid_epoch_041000.npz,cpu,torch.float32
checkpoint_epoch_041500.pt,41500,0.004228173699682501,0.013130876286372837,1.1213101598108808,0.10584476287786503,0.0006648791022598743,0.00040350016206502914,1.5950972738210112e-05,0.00024542794562876225,figures\comparison_epoch_041500.png,grids\grid_epoch_041500.npz,cpu,torch.float32
checkpoint_epoch_042000.pt,42000,0.001147548567562339,0.007565290712440445,0.6379160528934047,0.05514149057165492,0.00037784758023917675,0.0002413482725387439,5.482068081619218e-05,8.167863416019827e-05,figures\comparison_epoch_042000.png,grids\grid_epoch_042000.npz,cpu,torch.float32
checkpoint_epoch_042500.pt,42500,0.002611854863154882,0.011327146106790252,0.9107070124789699,0.08318930272876948,0.0021950257942080498,0.002043287269771099,1.7442118860344635e-06,0.00014999427367001772,figures\comparison_epoch_042500.png,grids\grid_epoch_042500.npz,cpu,torch.float32
checkpoint_epoch_043000.pt,43000,0.006537405312679837,0.019199151960260268,1.3567673420986783,0.13161205488178693,0.0009695434127934277,0.0005446737632155418,4.833863931708038e-05,0.00037653098115697503,figures\comparison_epoch_043000.png,grids\grid_epoch_043000.npz,cpu,torch.float32
checkpoint_epoch_043500.pt,43500,0.00020968624043484068,0.012428444584682388,0.125796956967009,0.02357099580778464,0.0009555135038681328,0.00048086635069921613,0.00022009835811331868,0.000254548795055598,figures\comparison_epoch_043500.png,grids\grid_epoch_043500.npz,cpu,torch.float32
checkpoint_epoch_044000.pt,44000,0.009729736650228783,0.0194813709549897,1.4284711336826514,0.160562272728378,0.0007225007866509259,0.00022642340627498925,2.2237760276766494e-05,0.0004738396091852337,figures\comparison_epoch_044000.png,grids\grid_epoch_044000.npz,cpu,torch.float32
checkpoint_epoch_044500.pt,44500,5.7253738675009684e-05,0.003874302060451071,0.13194644269529643,0.01231671492931793,0.0002247855591122061,0.00017438313807360828,9.514280463918112e-06,4.0888153307605535e-05,figures\comparison_epoch_044500.png,grids\grid_epoch_044500.npz,cpu,torch.float32
checkpoint_epoch_045000.pt,45000,0.01413445136209694,0.023323347427263004,1.7202645432892951,0.19352293498165865,0.0025941163767129183,0.0017731463303789496,0.00023015019542071968,0.0005908199236728251,figures\comparison_epoch_045000.png,grids\grid_epoch_045000.npz,cpu,torch.float32
checkpoint_epoch_045500.pt,45500,0.002982223151187836,0.019823409674516925,0.9498713465558876,0.08889207269351496,0.007438363041728735,0.007277545519173145,2.069498623313848e-05,0.00014012280735187232,figures\comparison_epoch_045500.png,grids\grid_epoch_045500.npz,cpu,torch.float32
checkpoint_epoch_046000.pt,46000,5.366130352639482e-05,0.0034116712421495238,0.14581295666281047,0.011924044089872146,0.0003383927687536925,0.0003117108717560768,3.277675659774104e-06,2.340423088753596e-05,figures\comparison_epoch_046000.png,grids\grid_epoch_046000.npz,cpu,torch.float32
checkpoint_epoch_046500.pt,46500,0.00045772324664990026,0.009441420237766542,0.4558312950586253,0.03482526653273621,0.0011952415807172656,0.0010101036168634892,6.628866685787216e-06,0.00017850901349447668,figures\comparison_epoch_046500.png,grids\grid_epoch_046500.npz,cpu,torch.float32
checkpoint_epoch_047000.pt,47000,0.0044084485819781034,0.010739317110764654,1.1641824620832446,0.10807764028846625,0.00032018061028793454,0.00015878002159297466,9.696484084997792e-06,0.0001517041091574356,figures\comparison_epoch_047000.png,grids\grid_epoch_047000.npz,cpu,torch.float32
checkpoint_epoch_047500.pt,47500,9.231617492892629e-05,0.004774740131703125,0.19121848780919426,0.015639824118675982,0.00043602168443612754,0.00032279445440508425,3.6948964407201856e-05,7.62782510719262e-05,figures\comparison_epoch_047500.png,grids\grid_epoch_047500.npz,cpu,torch.float32
checkpoint_epoch_048000.pt,48000,5.688447654908495e-05,0.005442212809286684,0.08194161977142989,0.012276931908088247,0.00036405265564098954,0.0002751859719865024,1.7154361557913944e-05,7.171234756242484e-05,figures\comparison_epoch_048000.png,grids\grid_epoch_048000.npz,cpu,torch.float32
checkpoint_epoch_048500.pt,48500,0.007095072078083745,0.014498553143579021,1.306651506700447,0.13711070690921034,0.0004732840752694756,0.0002571220975369215,1.083425922843162e-05,0.00020532772759906948,figures\comparison_epoch_048500.png,grids\grid_epoch_048500.npz,cpu,torch.float32
checkpoint_epoch_049000.pt,49000,0.00032655600080549205,0.004728423329799639,0.3764700885616891,0.029415199517574576,0.0011983825825154781,0.0010701504070311785,7.722154259681702e-05,5.1010607421630993e-05,figures\comparison_epoch_049000.png,grids\grid_epoch_049000.npz,cpu,torch.float32
checkpoint_epoch_049500.pt,49500,0.0014755610106986772,0.01802381950277807,0.6843764524765386,0.06252756979603773,0.003922977019101381,0.0030163610354065895,0.0005686740623787045,0.0003379421541467309,figures\comparison_epoch_049500.png,grids\grid_epoch_049500.npz,cpu,torch.float32
checkpoint_epoch_050000.pt,50000,0.003093587838683964,0.03098370953818225,0.8990300905389021,0.09053660186591644,0.0029355594888329506,0.0019140404183417559,0.000332692259689793,0.0006888270145282149,figures\comparison_epoch_050000.png,grids\grid_epoch_050000.npz,cpu,torch.float32
