checkpoint,epoch,mse,mae,max_abs_error,relative_l2,train_total,train_pde,train_boundary,train_initial,figure,grid,device,dtype
checkpoint_epoch_006500.pt,6500,0.13595184602409627,0.17739356962243114,1.5858693633285021,0.600185527068373,0.0750245526432991,0.023152465000748634,6.480117735918611e-05,0.05180728808045387,figures\comparison_epoch_006500.png,grids\grid_epoch_006500.npz,cpu,torch.float32
checkpoint_epoch_007000.pt,7000,0.11070852811052032,0.1617315025134962,1.5653297208351398,0.5416060443717438,0.06948091089725494,0.022887226194143295,0.0005163955502212048,0.046077292412519455,figures\comparison_epoch_007000.png,grids\grid_epoch_007000.npz,cpu,torch.float32
checkpoint_epoch_007500.pt,7500,0.1190175133592435,0.16607491718439746,1.5744306944412494,0.5615628897608766,0.07480189204216003,0.020286157727241516,5.073495412943885e-05,0.054465003311634064,figures\comparison_epoch_007500.png,grids\grid_epoch_007500.npz,cpu,torch.float32
checkpoint_epoch_008000.pt,8000,0.03995253288962996,0.11401662759485738,1.2924093462892414,0.3253607218466828,0.05933606997132301,0.030578531324863434,0.00035299576120451093,0.028404543176293373,figures\comparison_epoch_008000.png,grids\grid_epoch_008000.npz,cpu,torch.float32
checkpoint_epoch_008500.pt,8500,0.03732930600566192,0.1171514588763725,1.2452144339179876,0.31449802469381866,0.05576254054903984,0.02754012681543827,0.0003166173701174557,0.027905795723199844,figures\comparison_epoch_008500.png,grids\grid_epoch_008500.npz,cpu,torch.float32
checkpoint_epoch_009000.pt,9000,0.0998365340973317,0.17582098830955153,1.5522186287345263,0.5143250914069366,0.06403574347496033,0.01947386935353279,0.0030155740678310394,0.0415463000535965,figures\comparison_epoch_009000.png,grids\grid_epoch_009000.npz,cpu,torch.float32
checkpoint_epoch_009500.pt,9500,0.17886360421551856,0.2141140617119877,1.599387478510161,0.6884207513732891,0.10081036388874054,0.03890414163470268,0.001099664717912674,0.06080655753612518,figures\comparison_epoch_009500.png,grids\grid_epoch_009500.npz,cpu,torch.float32
checkpoint_epoch_010000.pt,10000,0.09137920100843129,0.15072960961535684,1.4619738996201783,0.49205839112514144,0.06824497133493423,0.028133034706115723,0.0008197379065677524,0.03929220139980316,figures\comparison_epoch_010000.png,grids\grid_epoch_010000.npz,cpu,torch.float32
checkpoint_epoch_010500.pt,10500,0.05382171887387848,0.12243488253869476,1.3467376545933454,0.3776345713190706,0.0633091926574707,0.025496110320091248,0.00024434502120129764,0.03756874054670334,figures\comparison_epoch_010500.png,grids\grid_epoch_010500.npz,cpu,torch.float32
checkpoint_epoch_011000.pt,11000,0.11768243178604511,0.15967635924371001,1.5299318123311925,0.5584043349583822,0.06284738332033157,0.021644368767738342,0.0001410793629474938,0.04106193780899048,figures\comparison_epoch_011000.png,grids\grid_epoch_011000.npz,cpu,torch.float32
